filename,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
068.png,1,0.0,0.0,0.0,42.05607,29.844946,0.0,0.0,29.583372,0.0,0.0,0.0,0.0,0.0,0.0,76.41655,0.0,70.89166,0.0,69.357574,0.0,2.8748336,0.0,0.0,0.0,103.7238,0.0,31.561237,0.0,0.0,0.0,0.0,2.8585966,0.0,63.92316,67.2508,0.0,0.0,0.0,41.032505,0.0,0.0,0.0,0.0,0.0,0.0,55.561993,0.0,44.256874,61.248856,33.19192,53.07179,34.481297,0.0,0.0,60.55241,0.0,0.0,0.0,0.0,0.0,0.0,59.23532,0.0,65.45431,2.4291415,0.0,0.0,39.520264,0.0,19.093895,7.2812304,54.728157,36.99464,0.0,0.0,70.24351,0.0,80.88903,0.0,43.586597,0.0,0.0,0.0,83.86768,95.452446,15.757592,11.52361,0.0,0.0,0.0,11.231062,0.0,0.0,0.0,0.0,0.26808375,0.0,0.0,19.698332,0.0,18.129536,0.0,4.7160616,0.0,76.92494,1.6976439,0.0,84.27505,0.767967,24.381157,0.0,33.8164,3.882421,0.0,0.0,0.0,0.0,0.0,62.267155,0.0,0.0,0.0,0.0,0.0,0.0,18.789953,0.0,0.0
069.png,1,0.0,0.0,0.0,9.487931,6.674861,0.0,0.0,6.1134276,0.0,0.0,0.0,0.0,0.0,0.0,16.683073,0.0,15.450192,0.0,14.137651,0.0,1.1575948,0.0,0.0,0.0,22.699642,0.0,6.647033,0.0,0.0,0.0,0.0,1.0779232,0.0,14.100178,14.656988,0.0,0.0,0.0,8.553017,0.0,0.0,0.0,0.0,0.0,0.0,11.952656,0.0,9.137453,13.163828,7.428964,11.975602,7.3037972,0.0,0.0,13.294121,0.10399836,0.0,0.0,0.0,0.0,0.0,13.174951,0.0,14.608302,0.0,0.0,0.0,8.2295475,0.0,4.3561015,1.8231127,12.157266,8.207999,0.0,0.0,15.283,0.0,17.749008,0.0,9.442075,0.0,0.0,0.0,17.950508,20.600763,3.4002194,2.2627032,0.0,0.0,0.0,2.704719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495549,0.0,4.028734,0.0,0.4730778,0.0,16.519218,0.7732456,0.0,17.801281,0.44511765,4.7384577,0.0,6.636428,1.0177724,0.0,0.0,0.0,0.0,0.0,13.039447,0.0,0.0,0.0,0.0,0.0,0.0,4.453609,0.0,0.0
070.png,1,0.0,0.0,0.0,4.9139366,3.3331258,0.0,0.0,3.4894943,0.0,0.0,0.0,0.0,0.0,0.0,9.165695,0.0,8.013281,0.0,7.7093897,0.065066166,0.69216704,0.0,0.0,0.0,11.913974,0.0,3.6097667,0.0,0.0,0.0,0.0,0.7510723,0.0,7.8585773,8.269355,0.0,0.0,0.0,4.1734133,0.0,0.0,0.0,0.0,0.0,0.0,6.3539143,0.0,4.9128814,7.616968,4.304634,5.898836,4.095894,0.0,0.0,7.3040447,0.34943956,0.0,0.0,0.0,0.0,0.0,7.2253075,0.0,7.7995553,0.0,0.0,0.0,3.9953606,0.0,2.9129682,1.2109029,6.321937,4.427394,0.0,0.0,8.200789,0.0,9.931246,0.0,4.8236275,0.0,0.0,0.0,9.469444,10.649295,2.0982432,1.1593791,0.0,0.0,0.0,1.3077087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5395749,0.0,1.9074986,0.0,0.0,0.0,9.155983,0.5656469,0.0,9.566726,0.21561357,2.507095,0.0,3.367336,0.5704831,0.0,0.0,0.0,0.0,0.0,7.2074537,0.0,0.0,0.0,0.0,0.0,0.0,2.3353186,0.0,0.0
071.png,1,0.0,0.0,0.0,34.71265,24.698847,0.0,0.0,23.718983,0.0,0.0,0.0,0.0,0.0,0.0,63.5444,0.0,58.591152,0.0,56.66215,0.0,2.4918475,0.0,0.0,0.0,85.29843,0.0,26.190304,0.0,0.0,0.0,0.0,2.632141,0.0,52.305027,55.165977,0.0,0.0,0.0,33.79244,0.0,0.0,0.0,0.0,0.0,0.0,45.561428,0.0,36.68997,50.34736,27.253162,43.768005,28.559273,0.0,0.0,49.66257,0.16340059,0.0,0.0,0.0,0.0,0.0,48.54459,0.0,54.014736,2.0375767,0.0,0.0,32.679844,0.0,15.629176,5.9733605,45.051903,30.72741,0.0,0.0,58.226208,0.0,66.851776,0.0,36.00849,0.0,0.0,0.0,68.98938,78.266075,12.853819,9.299245,0.0,0.0,0.0,9.144334,0.0,0.0,0.0,0.0,0.13932817,0.0,0.0,16.382399,0.0,15.120313,0.0,3.5903025,0.0,63.46773,1.4256808,0.0,69.54731,0.90542704,20.117374,0.0,27.751028,2.9094005,0.0,0.0,0.0,0.0,0.0,51.000305,0.0,0.0,0.0,0.0,0.0,0.0,15.850257,0.0,0.0
072.png,1,0.0,0.0,0.0,11.602864,8.138715,0.0,0.0,8.257284,0.0,0.0,0.0,0.0,0.0,0.0,21.902271,0.0,19.65488,0.0,19.17958,0.0,1.3592657,0.0,0.0,0.0,28.67635,0.0,8.968633,0.0,0.0,0.0,0.0,1.0091637,0.0,18.063908,18.995754,0.0,0.0,0.0,11.531863,0.0,0.0,0.0,0.0,0.0,0.0,16.21965,0.0,12.225085,17.252575,9.825644,14.392515,9.559767,0.0,0.0,17.230932,0.04974359,0.0,0.0,0.0,0.0,0.0,17.039343,0.0,18.290625,0.100067824,0.0,0.0,10.475285,0.0,5.6244736,2.7980247,14.966251,10.490806,0.0,0.0,19.347137,0.0,22.92804,0.0,12.197104,0.0,0.0,0.0,23.34167,26.429382,5.0295177,3.0302036,0.0,0.0,0.0,3.470128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.977153,0.0,5.16183,0.0,0.90316343,0.0,22.141195,0.08036314,0.0,23.59307,0.53176504,6.8394446,0.0,9.273744,1.2700845,0.0,0.0,0.0,0.0,0.0,17.237047,0.0,0.0,0.0,0.0,0.0,0.0,5.027028,0.0,0.0
073.png,1,0.0,0.0,0.0,33.110687,23.910107,0.0,0.0,23.02126,0.0,0.0,0.0,0.0,0.0,0.0,60.904934,0.0,55.550903,0.0,54.918056,0.10038639,1.785606,0.0,0.0,0.0,81.75131,0.0,25.039053,0.0,0.0,0.0,0.0,2.0387006,0.0,49.901836,53.132286,0.0,0.0,0.0,32.81247,0.0,0.0,0.0,0.0,0.0,0.0,42.92632,0.0,34.626137,48.37863,26.091545,41.932728,27.390469,0.0,0.0,47.727043,0.32431978,0.0,0.0,0.0,0.0,0.0,46.797413,0.0,52.163036,1.8573968,0.0,0.0,30.498554,0.0,15.289974,5.467622,42.798103,28.35004,0.0,0.0,55.956837,0.0,63.598755,0.0,34.05926,0.0,0.0,0.0,66.024605,74.96104,12.245035,9.010791,0.0,0.0,0.0,8.68308,0.0,0.0,0.0,0.0,0.13273256,0.0,0.0,16.27124,0.0,14.133799,0.0,3.6802893,0.0,60.533916,1.0912243,0.0,66.72035,1.4560659,18.994839,0.0,26.42785,2.7501884,0.0,0.0,0.0,0.0,0.0,48.76852,0.0,0.0,0.0,0.0,0.0,0.0,15.39064,0.0,0.0
074.png,1,0.0,0.0,0.0,17.547846,12.435203,0.0,0.0,12.147178,0.0,0.0,0.0,0.0,0.0,0.0,32.79458,0.0,30.093746,0.0,29.495878,0.0,1.4202842,0.0,0.0,0.0,43.587948,0.0,13.440895,0.0,0.0,0.0,0.0,1.3399241,0.0,26.944832,28.506058,0.0,0.0,0.0,17.021208,0.0,0.0,0.0,0.0,0.0,0.0,23.5725,0.0,18.482983,26.063032,14.455042,22.139006,14.616007,0.0,0.0,25.495537,0.17890638,0.0,0.0,0.0,0.0,0.0,24.88785,0.0,27.622446,1.0100338,0.0,0.0,16.20903,0.0,7.89829,3.2103786,22.992521,15.742549,0.0,0.0,29.511425,0.0,34.329906,0.0,18.021923,0.0,0.0,0.0,35.36847,39.768906,6.912883,4.5075502,0.0,0.0,0.0,4.575108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625559,0.0,7.786135,0.0,1.7014208,0.0,32.762577,0.77021277,0.0,35.755806,0.47409284,9.973243,0.0,13.750484,1.7420439,0.0,0.0,0.0,0.0,0.0,26.136574,0.0,0.0,0.0,0.0,0.0,0.0,8.1060915,0.0,0.0
075.png,1,0.0,0.0,0.0,10.179107,7.0455775,0.0,0.0,6.9728794,0.0,0.0,0.0,0.0,0.0,0.0,17.750637,0.0,16.304237,0.0,15.2375765,0.1801877,1.4358014,0.0,0.0,0.0,23.884157,0.0,7.274282,0.0,0.0,0.0,0.0,0.5276184,0.0,15.081721,15.353111,0.0,0.0,0.0,9.199876,0.0,0.0,0.0,0.0,0.0,0.0,12.850637,0.0,9.745855,14.284994,7.879832,12.237969,7.859327,0.0,0.0,14.255172,0.0,0.0,0.0,0.0,0.0,0.0,14.227397,0.0,15.446246,0.12637755,0.0,0.0,9.281923,0.0,4.112797,1.8063549,13.006272,9.141641,0.0,0.0,16.11722,0.0,18.954964,0.0,10.277282,0.0,0.0,0.0,19.081635,21.965757,3.7051368,2.587382,0.0,0.0,0.0,2.7599173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1802583,0.0,4.1777115,0.0,0.78606844,0.0,17.477535,0.3761061,0.0,19.3546,0.29357156,5.416381,0.0,7.2770996,1.293802,0.0,0.0,0.0,0.0,0.0,14.196259,0.0,0.0,0.0,0.0,0.0,0.0,4.5237603,0.0,0.0
076.png,1,0.0,0.0,0.0,8.930232,6.544143,0.0,0.0,5.790797,0.0,0.0,0.0,0.0,0.0,0.0,16.413946,0.0,14.736976,0.0,13.7566805,0.2968756,1.0034115,0.0,0.0,0.0,21.325043,0.0,6.2841043,0.0,0.0,0.0,0.0,1.3650472,0.0,14.00041,14.329056,0.0,0.0,0.0,7.575653,0.0,0.0,0.0,0.0,0.0,0.0,11.323399,0.0,9.25055,13.644593,7.078244,11.00779,6.9686623,0.0,0.0,12.797352,0.24032801,0.0,0.0,0.0,0.0,0.0,12.391351,0.0,13.668498,0.2684182,0.0,0.0,7.6012383,0.0,4.3924212,2.0070817,11.405498,8.018698,0.0,0.0,14.861554,0.0,17.236391,0.0,8.57804,0.0,0.0,0.0,16.95093,19.434332,3.5488997,2.153065,0.0,0.0,0.0,2.527277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2799854,0.0,4.0181813,0.0,0.01949598,0.0,15.9487915,0.6487143,0.0,17.082764,0.12173474,4.501527,0.0,6.0134478,1.0748158,0.0,0.0,0.0,0.0,0.0,13.099654,0.0,0.0,0.0,0.0,0.0,0.0,4.1714005,0.0,0.0
077.png,1,0.0,0.0,0.0,14.342982,10.258941,0.0,0.0,9.941921,0.0,0.0,0.0,0.0,0.0,0.0,26.948973,0.0,24.154995,0.0,23.52952,0.0,1.1624868,0.0,0.0,0.0,35.562305,0.0,10.870812,0.0,0.0,0.0,0.0,1.6244525,0.0,22.081778,23.390589,0.0,0.0,0.0,13.732123,0.0,0.0,0.0,0.0,0.0,0.0,19.11995,0.0,15.348846,21.51866,11.466334,17.945154,11.749411,0.0,0.0,21.02557,0.3190903,0.0,0.0,0.0,0.0,0.0,20.72149,0.0,22.579706,0.39400846,0.0,0.0,12.988106,0.0,6.9321055,2.9876304,18.682398,12.824416,0.0,0.0,24.1846,0.0,27.890402,0.0,14.58262,0.0,0.0,0.0,28.817623,32.607006,5.4019194,3.92781,0.0,0.0,0.0,3.9628363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.120196,0.0,6.3082848,0.0,1.2919817,0.0,26.659153,0.6052598,0.0,29.102388,0.58885235,8.138154,0.0,10.9684305,1.3912264,0.0,0.0,0.0,0.0,0.0,21.283401,0.0,0.0,0.0,0.0,0.0,0.0,6.722316,0.0,0.0
078.png,1,0.0,0.0,0.0,16.1849,11.623572,0.0,0.0,11.2183,0.0,0.0,0.0,0.0,0.0,0.0,30.184572,0.0,27.184792,0.0,26.405886,0.23037887,1.4034821,0.0,0.0,0.0,39.866364,0.0,12.411145,0.0,0.0,0.0,0.0,1.481716,0.0,24.711113,26.064556,0.0,0.0,0.0,15.462633,0.0,0.0,0.0,0.0,0.0,0.0,21.650042,0.0,17.387568,24.306973,12.598004,19.950277,13.061012,0.0,0.0,23.714417,0.0964703,0.0,0.0,0.0,0.0,0.0,23.285711,0.0,25.300047,0.6737932,0.0,0.0,14.755388,0.0,7.4598966,3.3167424,21.270943,14.506511,0.0,0.0,27.143166,0.0,31.558743,0.0,16.770306,0.0,0.0,0.0,32.3031,36.523033,6.2639866,4.434724,0.0,0.0,0.0,4.4836683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8568625,0.0,7.089106,0.0,1.537714,0.0,29.968838,0.30873522,0.0,32.905087,0.40693307,9.4308815,0.0,12.6266,1.4446288,0.0,0.0,0.0,0.0,0.0,23.915436,0.0,0.0,0.0,0.0,0.0,0.0,7.5575995,0.0,0.0
079.png,1,0.0,0.0,0.0,21.10798,14.746736,0.0,0.0,14.551353,0.0,0.0,0.0,0.0,0.0,0.0,39.380127,0.0,36.588123,0.0,35.47577,0.0,1.1541663,0.0,0.0,0.0,52.971844,0.0,16.028046,0.0,0.0,0.0,0.0,1.9887718,0.0,32.661526,34.61727,0.0,0.0,0.0,20.693275,0.0,0.0,0.0,0.0,0.0,0.0,28.77928,0.0,22.294018,31.308046,17.23834,26.920174,17.526922,0.0,0.0,30.680552,0.24703449,0.0,0.0,0.0,0.0,0.0,29.594507,0.0,33.2182,1.2421653,0.0,0.0,19.595951,0.0,9.748123,3.9103756,27.519894,19.200315,0.0,0.0,35.66106,0.0,41.199177,0.0,21.51793,0.0,0.0,0.0,42.685535,48.295826,7.915465,6.0568027,0.0,0.0,0.0,6.0690374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200711,0.0,9.358997,0.0,2.0723743,0.0,39.51354,1.0753042,0.0,43.1909,0.64609504,12.213925,0.0,16.82996,2.1261818,0.0,0.0,0.0,0.0,0.0,31.712463,0.0,0.0,0.0,0.0,0.0,0.0,10.074026,0.0,0.0
080.png,1,0.0,0.0,0.0,12.360695,9.247235,0.0,0.0,8.721537,0.0,0.0,0.0,0.0,0.0,0.0,24.883568,0.0,22.327637,0.0,21.967747,0.0,0.9067552,0.0,0.0,0.0,32.156166,0.0,9.818102,0.0,0.0,0.0,0.0,1.7747635,0.0,20.535995,21.995945,0.0,0.0,0.0,12.672292,0.0,0.0,0.0,0.0,0.0,0.0,18.263496,0.0,13.900799,19.748564,10.88907,16.313349,10.694484,0.0,0.0,19.202337,0.4963755,0.0,0.0,0.0,0.0,0.0,18.070164,0.0,20.471346,0.6676824,0.0,0.0,11.421951,0.0,6.3243384,2.8282382,16.733292,11.687921,0.0,0.0,21.899689,0.0,25.60867,0.0,12.7544985,0.0,0.0,0.0,25.959694,29.593252,5.3769045,3.7780354,0.0,0.0,0.0,3.4888482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.069739,0.0,5.8042555,0.0,0.6233673,0.0,24.750656,0.58883584,0.0,26.055027,0.25255916,7.3218756,0.0,9.770767,1.5047066,0.0,0.0,0.0,0.0,0.0,19.553202,0.0,0.0,0.0,0.0,0.0,0.0,5.6304436,0.0,0.0
081.png,1,0.0,0.0,0.0,10.17157,7.1443906,0.0,0.0,6.458265,0.0,0.0,0.0,0.0,0.0,0.0,17.760263,0.0,16.153908,0.0,14.873264,0.2461878,1.3002925,0.0,0.0,0.0,23.801474,0.0,7.377237,0.0,0.0,0.0,0.0,0.8374819,0.0,14.807181,15.191798,0.0,0.0,0.0,8.517338,0.0,0.0,0.0,0.0,0.0,0.0,12.134688,0.0,9.8069725,14.124432,7.910718,12.334345,7.932989,0.0,0.0,13.87652,0.029862579,0.0,0.0,0.0,0.0,0.0,13.97438,0.0,15.245351,0.1597482,0.0,0.0,9.247016,0.0,4.583775,1.9908221,12.891277,8.662465,0.0,0.0,16.306477,0.0,18.720125,0.0,9.968446,0.0,0.0,0.0,18.58791,21.676096,3.2733123,2.2642725,0.0,0.0,0.0,2.7775323,0.0,0.0,0.0,0.0,0.08388476,0.0,0.0,5.2720413,0.0,4.004033,0.0,0.61554146,0.0,17.399021,0.7371292,0.0,19.211533,0.41232017,4.648965,0.0,7.49928,0.8856631,0.0,0.0,0.0,0.0,0.0,13.438537,0.0,0.0,0.0,0.0,0.0,0.0,5.0758753,0.0,0.0
082.png,1,0.0,0.0,0.0,22.827213,15.466948,0.0,0.0,15.871872,0.0,0.0,0.0,0.0,0.0,0.0,40.59238,0.0,37.56161,0.0,36.17706,0.3543198,1.7354951,0.0,0.0,0.0,55.179996,0.0,16.806278,0.0,0.0,0.0,0.0,1.2372051,0.0,34.005684,35.16381,0.0,0.0,0.0,21.240898,0.0,0.0,0.0,0.0,0.0,0.0,29.69291,0.0,22.727774,31.902128,17.580357,28.043005,18.006351,0.0,0.0,31.621836,0.0,0.0,0.0,0.0,0.0,0.0,31.224634,0.0,34.883896,1.2224929,0.0,0.0,21.308079,0.0,9.318802,3.2437558,29.097076,20.561247,0.0,0.0,36.4268,0.0,42.698536,0.0,23.514015,0.0,0.0,0.0,44.31489,50.544975,7.7868724,5.873536,0.0,0.0,0.0,6.314202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.957743,0.0,9.6721945,0.0,3.0917835,0.0,40.845333,1.1658951,0.0,45.05546,0.8991139,12.966586,0.0,17.805601,2.1192408,0.0,0.0,0.0,0.0,0.0,32.657997,0.0,0.0,0.0,0.0,0.0,0.0,11.065726,0.0,0.0
083.png,1,0.0,0.0,0.0,7.4119873,4.98428,0.0,0.0,4.760049,0.0,0.0,0.0,0.0,0.0,0.0,12.952865,0.0,11.465436,0.0,10.585179,0.52709085,1.0191013,0.0,0.0,0.0,16.821444,0.0,5.393172,0.0,0.0,0.0,0.0,0.7459213,0.0,11.0529,11.096836,0.0,0.0,0.0,5.9295187,0.0,0.0,0.0,0.0,0.0,0.0,8.6948395,0.0,6.752098,10.26311,6.15501,9.086029,5.7447295,0.0,0.0,10.1256275,0.0,0.0,0.0,0.0,0.0,0.0,10.318546,0.0,11.237184,0.0,0.0,0.0,6.2816687,0.0,3.6123827,1.3927042,9.173388,6.5546093,0.0,0.0,12.082617,0.0,13.892384,0.0,7.333859,0.0,0.0,0.0,13.191059,15.691274,2.6588647,1.6510199,0.0,0.0,0.0,1.6045811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066091,0.0,2.872027,0.0,0.047895923,0.0,12.287069,0.81658155,0.0,13.502272,0.42459753,3.4651258,0.0,4.899394,0.82043123,0.0,0.0,0.0,0.0,0.0,9.86689,0.0,0.0,0.0,0.0,0.0,0.0,3.3912456,0.0,0.0
084.png,1,0.0,0.0,0.0,13.404786,9.315373,0.0,0.0,8.50179,0.0,0.0,0.0,0.0,0.0,0.0,23.877382,0.0,21.619137,0.0,19.756886,0.1381278,1.4340072,0.0,0.0,0.0,31.325304,0.0,10.024638,0.0,0.0,0.0,0.0,0.88411516,0.0,19.183052,19.770731,0.0,0.0,0.0,11.98668,0.0,0.0,0.0,0.0,0.0,0.0,16.566841,0.0,13.238738,18.44745,10.007626,16.303305,10.435318,0.0,0.0,18.30419,0.0521931,0.0,0.0,0.0,0.0,0.0,18.1975,0.0,20.432556,0.36211255,0.0,0.0,12.05969,0.0,5.3637476,2.5745978,17.293575,11.531257,0.0,0.0,21.676773,0.0,24.822104,0.0,13.729656,0.0,0.0,0.0,25.247637,28.660791,4.279869,3.1081896,0.0,0.0,0.0,3.4671159,0.0,0.0,0.0,0.0,0.1164314,0.0,0.0,6.8355236,0.0,5.433471,0.0,1.4358592,0.0,23.305061,0.25286898,0.0,25.831787,0.53979355,6.5944977,0.0,9.894881,1.0319799,0.0,0.0,0.0,0.0,0.0,17.741892,0.0,0.0,0.0,0.0,0.0,0.0,6.616139,0.0,0.0
085.png,1,0.0,0.0,0.0,8.845282,6.6356244,0.0,0.0,5.952619,0.0,0.0,0.0,0.0,0.0,0.0,16.659103,0.0,15.234335,0.0,14.791338,0.13730252,1.1779748,0.0,0.0,0.0,22.354832,0.0,7.223471,0.0,0.0,0.0,0.0,0.75609326,0.0,14.0884285,14.711937,0.0,0.0,0.0,8.650387,0.0,0.0,0.0,0.0,0.0,0.0,11.951243,0.0,9.261131,13.608771,7.36285,11.192776,7.3887253,0.0,0.0,13.638166,0.14316005,0.0,0.0,0.0,0.0,0.0,12.974433,0.0,14.3338,0.078544736,0.0,0.0,8.429074,0.0,4.377993,2.0919297,12.107601,8.038018,0.0,0.0,15.06414,0.0,17.769562,0.0,9.331631,0.0,0.0,0.0,18.00429,20.24346,3.6058557,2.7015913,0.0,0.0,0.0,2.1575975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7037187,0.0,3.9288144,0.0,0.5222902,0.0,16.761509,0.31451485,0.0,17.959682,0.08833745,4.808976,0.0,6.850026,0.7863969,0.0,0.0,0.0,0.0,0.0,12.971826,0.0,0.0,0.0,0.0,0.0,0.0,3.9047616,0.0,0.0
086.png,1,0.0,0.0,0.0,19.97994,14.246726,0.0,0.0,13.163979,0.0,0.0,0.0,0.0,0.0,0.0,35.94722,0.0,33.713543,0.0,31.846624,0.0,1.6486207,0.0,0.0,0.0,48.82051,0.0,14.666616,0.0,0.0,0.0,0.0,1.4611129,0.0,30.085173,31.42372,0.0,0.0,0.0,19.102957,0.0,0.0,0.0,0.0,0.0,0.0,25.562004,0.0,20.284836,28.596994,15.747694,25.593445,16.24604,0.0,0.0,28.74663,0.0,0.0,0.0,0.0,0.0,0.0,27.857878,0.0,30.873556,0.63705015,0.0,0.0,18.608105,0.0,9.0537815,3.5886102,25.952961,17.424337,0.0,0.0,33.5985,0.0,37.725384,0.0,20.313633,0.0,0.0,0.0,39.272465,44.769623,7.289286,5.358609,0.0,0.0,0.0,5.290786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774587,0.0,8.731152,0.0,1.342,0.0,35.61845,0.95809615,0.0,39.11492,0.474893,10.613895,0.0,15.561899,2.2604609,0.0,0.0,0.0,0.0,0.0,28.91517,0.0,0.0,0.0,0.0,0.0,0.0,9.272352,0.0,0.0
087.png,1,0.0,0.0,0.0,7.7295694,5.8543196,0.0,0.0,5.507066,0.0,0.0,0.0,0.0,0.0,0.0,15.145159,0.0,13.372913,0.0,12.724624,0.20861876,0.9041655,0.0,0.0,0.0,19.303133,0.0,5.812347,0.0,0.0,0.0,0.0,1.4598573,0.0,12.794987,13.211652,0.0,0.0,0.0,7.2153535,0.0,0.0,0.0,0.0,0.0,0.0,10.528115,0.0,8.661572,12.295945,6.6417494,9.906034,6.3534555,0.0,0.0,11.585429,0.4059345,0.0,0.0,0.0,0.0,0.0,11.229558,0.0,12.431348,0.35178652,0.0,0.0,6.9006944,0.0,4.265465,1.8943019,10.385872,7.1836357,0.0,0.0,13.478808,0.0,15.781889,0.0,7.8674645,0.0,0.0,0.0,15.415594,17.63801,3.2684498,2.057586,0.0,0.0,0.0,2.2896163,0.0,0.0,0.0,0.0,0.056261227,0.0,0.0,3.7620268,0.0,3.7172763,0.0,0.1416321,0.0,14.980208,0.52260184,0.0,15.68653,0.2748232,4.3934574,0.0,5.465143,0.89159393,0.0,0.0,0.0,0.0,0.0,11.714147,0.0,0.0,0.0,0.0,0.0,0.0,3.5168247,0.0,0.0
088.png,1,0.0,0.0,0.0,7.8227205,6.264026,0.0,0.0,5.9232817,0.0,0.0,0.0,0.0,0.0,0.0,15.866224,0.0,13.774549,0.0,13.521366,0.5462487,1.0057768,0.0,0.0,0.0,20.123924,0.0,6.152046,0.0,0.0,0.0,0.0,1.6185534,0.0,13.629014,14.109741,0.0,0.0,0.0,7.5922704,0.0,0.0,0.0,0.0,0.0,0.0,11.137233,0.0,8.694674,12.674195,6.9454126,10.271565,6.426501,0.0,0.0,12.667456,0.20497245,0.0,0.0,0.0,0.0,0.0,11.581886,0.0,12.8124895,0.5237947,0.0,0.0,7.2400174,0.0,4.4227657,1.6153572,10.5450535,7.7323694,0.0,0.0,14.047534,0.0,16.275227,0.0,8.128798,0.0,0.0,0.0,15.934509,18.483126,3.6855576,2.4351852,0.0,0.0,0.0,2.538774,0.0,0.0,0.0,0.0,0.03580515,0.0,0.0,3.760821,0.0,3.8159015,0.0,0.38206294,0.0,15.673796,0.5034157,0.0,16.301014,0.3785906,4.8296623,0.0,5.603938,1.1280859,0.0,0.0,0.0,0.0,0.0,12.751023,0.0,0.0,0.0,0.0,0.0,0.0,3.1601324,0.0,0.0
089.png,1,0.0,0.0,0.0,8.806045,7.5935044,0.0,0.0,6.732016,0.0,0.0,0.0,0.0,0.0,0.0,18.71619,0.0,16.265379,0.0,16.330492,0.91876024,1.0448278,0.0,0.0,0.0,23.74137,0.0,7.32788,0.0,0.0,0.0,0.0,1.6965072,0.0,16.22509,16.908392,0.0,0.0,0.0,9.061701,0.0,0.0,0.0,0.0,0.0,0.0,13.035962,0.0,10.04807,14.871541,8.341753,12.026017,7.659672,0.0,0.0,14.840008,0.23648375,0.0,0.0,0.0,0.0,0.0,13.053624,0.0,14.978723,1.0501207,0.0,0.0,8.669245,0.0,5.3606343,1.6907,12.187378,9.131793,0.0,0.0,16.446268,0.0,19.252243,0.0,9.293605,0.0,0.0,0.0,18.782734,21.818182,4.390756,3.215585,0.0,0.0,0.0,2.8158617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1719556,0.0,4.68575,0.0,0.47017148,0.0,18.395952,0.8398335,0.0,18.84154,0.28727302,5.9340935,0.0,6.581558,1.557921,0.0,0.0,0.0,0.0,0.0,15.182247,0.0,0.0,0.0,0.0,0.0,0.0,3.3324366,0.0,0.0
090.png,1,0.0,0.0,0.0,7.3179674,5.1580753,0.0,0.0,4.933672,0.0,0.0,0.0,0.0,0.0,0.0,13.700138,0.0,12.055604,0.0,11.648062,0.21913552,0.94907594,0.0,0.0,0.0,17.708616,0.0,5.3431664,0.0,0.0,0.0,0.0,1.3095359,0.0,11.237883,11.961189,0.0,0.0,0.0,6.3622246,0.0,0.0,0.0,0.0,0.0,0.0,9.67587,0.0,7.6985264,11.25286,6.0225935,8.904145,5.8815174,0.0,0.0,10.669833,0.26155585,0.0,0.0,0.0,0.0,0.0,10.83345,0.0,11.369952,0.090830445,0.0,0.0,6.055473,0.0,3.8363707,1.785805,9.211895,6.610598,0.0,0.0,11.933282,0.0,14.497626,0.0,7.072785,0.0,0.0,0.0,14.298241,15.833382,3.1587572,1.5610926,0.0,0.0,0.0,2.020076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3888476,0.0,3.247136,0.0,0.27170995,0.0,13.503817,0.560238,0.0,14.416249,0.3707728,3.9277606,0.0,5.2215605,0.5893157,0.0,0.0,0.0,0.0,0.0,10.662009,0.0,0.0,0.0,0.0,0.0,0.0,3.4739976,0.0,0.0
